Class,ISBN,Title,Author,Year Pub,Req-Rec,Documents,AVA/AVD/AVE,URL,Link   
 RUS 20B 1,9.78076E+12,LIVE FROM RUSSIA (SET:TXT/WKBK/DVD/CD) (V2),LEKIC,2009,REQ,0,N/A,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9780757558412,Link
 RUS 39B 1,9.78163E+12,RODNAYA RECH',DUBININA,2019,REC,1,AVA,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9781626166394,Link
 SOC 194A 1,9.7802E+12,SPEAKING OF SADNESS,KARP,1997,REQ,1,AVA,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9780195113860,Link
 SOC 194A 1,9.7802E+12,PSYCHIATRY,BURNS,2018,REQ,0,N/A,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9780198826200,Link
 SOC 194A 1,9.78142E+12,CRAZY LIKE US,WATTERS,2011,REQ,1,AVA,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9781416587095,Link
 SOC 220A 1,9.78042E+12,RACIAL FORMATION IN UNITED STATES,OMI,2015,REQ,2,AVA,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9780415520317,Link
 SOC 220A 1,9.7808E+12,RACIAL CONTRACT,MILLS,1997,REQ,3,AVA,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9780801484636,Link
 SOC 220A 1,9.78147E+12,RACE FOR PROFIT,TAYLOR,2019,REC,2,AVA,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9781469653662,Link
 SOC 220A 1,9.78148E+12,SOCIOLOGY OF W. E. B. DU BOIS,ITZIGSOHN,2020,REC,2,AVA,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9781479804177,Link
 SOC 220A 1,9.78151E+12,RACE AFTER TECHNOLOGY,BENJAMIN,2019,REC,,N/A,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9781509526406,Link
 SOC 220A 1,9.78151E+12,RACE AFTER TECHNOLOGY,BENJAMIN,N/A,REC,,N/A,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9781509526437,Link
 SOC 220A 1,9.78151E+12,INTERSECTIONALITY,COLLINS,2020,REC,1,AVA,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9781509539680,Link
 SOC 220A 1,9.78151E+12,INTERSECTIONALITY,COLLINS,N/A,REC,1,AVA,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9781509539697,Link
 SOC 220A 1,9.78163E+12,WHITE RAGE,ANDERSON,2016,REQ,1,AVE,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9781632864130,Link
 SOC 220A 1,9.78178E+12,RACECRAFT,FIELDS,N/A,REQ,0,N/A,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9781781683132,Link
 SOC 81A 1,9.78039E+12,ART & SCIENCE OF SOCIAL RESEARCH,CARR,N/A,REQ,0,N/A,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9780393537529,Link
 THA 11B 1,9.78014E+12,PLAYS UNPLEASANT,SHAW,2000,REQ,0,N/A,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9780140437935,Link
 THA 11B 1,9.78045E+12,FOUR MAJOR PLAYS (CENTENNIAL ED) (V1),IBSEN,2006,REQ,0,N/A,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9780451530226,Link
 THA 11B 1,9.78045E+12,MAJOR PLAYS (WITH NEW AFTERWORD-BARTLETT),CHEKHOV,2006,REQ,0,N/A,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9780451530370,Link
 THA 11B 1,9.7808E+12,MOTHER COURAGE & HER CHILDREN,BRECHT,1966,REQ,1,AVA,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9780802130822,Link
 THA 11B 1,9.78081E+12,THREE TRAGEDIES,GARCIA-LORCA,1947,REQ,0,N/A,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9780811200929,Link
 THA 11B 1,9.78185E+12,WOYZECK,BUCHNER,1996,REQ,0,N/A,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9781854591838,Link
 THA 142B 1,9.78057E+12,MILK LIKE SUGAR,GREENIDGE,2012,REQ,1,AVA,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9780573700361,Link
 THA 142B 1,9.78057E+12,FUN HOME,KRON,N/A,REQ,1,AVA,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9780573704574,Link
 THA 142B 1,9.78057E+12,ORANGE,KAPIL,2018,REQ,1,AVA,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9780573707032,Link
 THA 142B 1,9.78068E+12,FOR COLORED GIRLS WHO HAVE CONSIDERED SUICIDE...,SHANGE,1977,REQ,0,N/A,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9780684843261,Link
 THA 142B 1,9.78082E+12,BFE,CHO,2006,REQ,1,AVA,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9780822221128,Link
 THA 142B 1,9.78082E+12,MOUNTAINTOP,HALL,2012,REQ,0,N/A,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9780822226031,Link
 THA 142B 1,9.78082E+12,DRY LAND,SPIEGEL,N/A,REQ,1,AVA,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9780822233336,Link
 RECS/THA 140A 1,9.78042E+12,MY LIFE IN ART,STANISLAVSKI,2008,REQ,1,AVA,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9780415436571,Link
 THA 142B 1,9.78082E+12,SMALL MOUTH SOUNDS,WOHL,2017,REQ,0,N/A,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9780822234012,Link
 THA 142B 1,9.78147E+12,WOLVES,DELAPPE,N/A,REQ,2,AVA,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9781468315714,Link
 THA 142B 1,9.78156E+12,FEFU & HER FRIENDS,FORNES,2017,REQ,0,N/A,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9781555541637,Link
 THA 142B 1,9.78156E+12,INDECENT (TCG EDITION),VOGEL,2017,REQ,1,AVA,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9781559365475,Link
 THA 142B 1,9.78156E+12,WATER BY THE SPOONFUL (REVISED TCG EDITION),HUDES,2017,REQ,2,AVA,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9781559365574,Link
 THA 142B 1,9.78156E+12,PIPELINE (TCG EDITION),MORISSEAU,2018,REQ,1,AVE,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9781559365871,Link
 THA 142B 1,9.78156E+12,COST OF LIVING (TCG EDITION),MAJOK,N/A,REQ,1,AVE,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9781559365970,Link
 THA 142B 1,9.78156E+12,INDECENT (TCG EDITION),VOGEL,N/A,REQ,1,AVA,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9781559368681,Link
 THA 142B 1,9.78156E+12,WATER BY THE SPOONFUL (REVISED TCG EDITION),HUDES,N/A,REQ,2,AVA,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9781559368773,Link
 THA 142B 1,9.78156E+12,PIPELINE (TCG EDITION),MORISSEAU,N/A,REQ,1,AVE,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9781559369022,Link
 THA 142B 1,9.78156E+12,COST OF LIVING (TCG EDITION),MAJOK,N/A,REQ,1,AVE,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9781559369107,Link
 THA 142B 1,9.78156E+12,FAIRVIEW,DRURY,N/A,REQ,1,AVE,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9781559369527,Link
 THA 142B 1,9.78156E+12,WHAT THE CONSTITUTION MEANS TO ME,SCHRECK,N/A,REQ,1,AVA,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9781559369640,Link
 THA 66A 1,9.7803E+12,LONG DAY'S JOURNEY INTO NIGHT (NEW FOREWORD BLOOM),O'NEILL,2002,REQ,0,N/A,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9780300093056,Link
 THA 66A 1,9.78037E+12,SHORT EYES,PINERO,1975,REQ,0,N/A,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9780374521479,Link
 THA 66A 1,9.78045E+12,WHO'S AFRAID OF VIRGINIA WOOLF?,ALBEE,1962,REQ,0,N/A,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9780451158710,Link
 THA 66A 1,9.78055E+12,SEVEN PLAYS,SHEPARD,1984,REQ,0,N/A,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9780553346114,Link
 THA 66A 1,9.78057E+12,RAISIN IN THE SUN (30TH ANNIV ED),HANSBERRY,1988,REQ,0,N/A,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9780573614637,Link
 THA 66A 1,9.78057E+12,BOYS IN THE BAND,CROWLEY,1968,REQ,0,N/A,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9780573640049,Link
 THA 66A 1,9.78068E+12,HEIDI CHRONICLES,WASSERSTEIN,1990,REQ,0,N/A,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9780679734994,Link
 THA 66A 1,9.7808E+12,GLENGARRY GLEN ROSS,MAMET,1983,REQ,0,N/A,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9780802130914,Link
 THA 66A 1,9.7808E+12,FOUR PLAYS (TRADE ED),INGE,1958,REQ,0,N/A,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9780802132093,Link
 THA 66A 1,9.7808E+12,HURLYBURLY/THOSE THE RIVER KEEPS,RABE,1995,REQ,0,N/A,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9780802133519,Link
 THA 66A 1,9.7808E+12,GLENGARRY GLEN ROSS,MAMET,N/A,REQ,0,N/A,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9780802191793,Link
 THA 66A 1,9.78081E+12,STREETCAR NAMED DESIRE (WITH INTRO MILLER),WILLIAMS,2004,REQ,0,N/A,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9780811216029,Link
 THA 66A 1,9.78081E+12,A STREETCAR NAMED DESIRE,WILLIAMS,N/A,REQ,0,N/A,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9780811220767,Link
 THA 66A 1,9.78082E+12,ALL MY SONS,MILLER,1974,REQ,0,N/A,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9780822200161,Link
 THA 66A 1,9.78143E+12,SHORT EYES,PINERO,N/A,REQ,0,N/A,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9781429952217,Link
 THA 71A 1,9.78057E+12,MORE TEN MINUTE PLAYS,DIXON,1992,REQ,1,AVA,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9780573693076,Link
 THA 71A 1,9.78067E+12,ART OF DRAMATIC WRITING,EGRI,1960,REQ,0,N/A,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9780671213329,Link
 THA 71A 1,9.78081E+12,BACKWARDS & FORWARDS,BALL,1983,REQ,1,N/A,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9780809311101,Link
 THA 71A 1,9.78135E+12,DEATH OF ENGLAND: DELROY,WILLIAMS,2020,REQ,1,AVA,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9781350229570,Link
 THA 71A 1,9.78156E+12,WHAT THE CONSTITUTION MEANS TO ME,SCHRECK,N/A,REQ,1,AVA,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9781559369640,Link
 UWS 16A 1,9.78014E+12,WAYS OF SEEING,BERGER,1972,REQ,0,N/A,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9780140135152,Link
 UWS 16A 1,9.78134E+12,MINDTAP ENGLISH FOR ROSENWASSER/STEPHEN'S WRITING ANALYTICALLY 8TH EDITION,ROSENWASSER DAVID STEPHEN J,N/A,CHC,0,N/A,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9781337559508,Link
 UWS 16A 1,9.78134E+12,WRITING ANALYTICALLY (W/ MINDTAP ENGLISH ACC),ROSENWASSER,N/A,CHC,0,N/A,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9781337758437,Link
 UWS 16A 2,9.78014E+12,WAYS OF SEEING,BERGER,1972,REQ,0,N/A,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9780140135152,Link
 UWS 16A 2,9.78134E+12,MINDTAP ENGLISH FOR ROSENWASSER/STEPHEN'S WRITING ANALYTICALLY 8TH EDITION,ROSENWASSER DAVID STEPHEN J,N/A,CHC,0,N/A,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9781337559508,Link
 UWS 16A 2,9.78134E+12,WRITING ANALYTICALLY (W/ MINDTAP ENGLISH ACC),ROSENWASSER,N/A,CHC,0,N/A,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9781337758437,Link
 UWS 17B 1,9.78148E+12,WORKING STIFF,MELINEK,2014,REQ,0,N/A,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9781476727264,Link
 UWS 34A 1,9.78081E+12,ALL SOULS: FAMILY STORY FROM SOUTHIE,MACDONALD,2006,REQ,2,AVA,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9780807072134,Link
 UWS 34A 1,9.78189E+12,SHORT HISTORY OF BOSTON,ALLISON,2004,REQ,,N/A,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9781889833477,Link
 UWS 34A 2,9.78081E+12,ALL SOULS: FAMILY STORY FROM SOUTHIE,MACDONALD,2006,REQ,2,AVA,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9780807072134,Link
 UWS 34A 2,9.78189E+12,SHORT HISTORY OF BOSTON,ALLISON,2004,REQ,,N/A,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9781889833477,Link
 PSYC 31A 1,9.78134E+12,PERSONALITY,BURGER,N/A,REQ,0,N/A,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9781337671705,Link
 PSYC 210B 1,9.78154E+12,AN R COMPANION TO APPLIED REGRESSION,FOX,N/A,REC,0,N/A,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9781544336466,Link
 THA 142B 1,9.78082E+12,BRIGHT HALF LIFE,BARFIELD,N/A,REQ,1,AVA,https://na01.alma.exlibrisgroup.com/view/sru/01BRAND_INST?version=1.2&operation=searchRetrieve&recordSchema=marcxml&query=alma.isbn=9780822233510,Link
